Region,Month,Slope,Intercept,R-Value,P-Value,Std Coef,Std Intercept
NM,Mar,0.2672930938577968,1.6636177863467672e-15,0.2672930938577968,0.08313239172567205,0.1504914228149773,0.1504914228149773
NM,Apr,0.1995637742209325,1.1970000156142697e-15,0.19956377422093258,0.19948615754120744,0.15303230170885382,0.15303230170885382
NM,May,0.22804444785422795,4.635094735706895e-15,0.22804444785422803,0.14135028736830202,0.15205869612870693,0.15205869612870693
NM,Jun,0.41901089159725846,6.006817099471632e-15,0.4190108915972586,0.005163670520531462,0.14180284086070902,0.14180284086070902
NM,Jul,0.40820332909429935,2.5294093236435887e-15,0.40820332909429946,0.006579989082266932,0.14256962715881386,0.14256962715881386
NM,Aug,0.3386172332619659,7.754118449933508e-16,0.338617233261966,0.026343950996363354,0.14694767355879346,0.14694767355879346
NM,Sep,0.4574915031899323,4.26783828892413e-15,0.4574915031899323,0.002039295128098564,0.13887189433721017,0.13887189433721017
NM,Oct,0.41256279327328665,1.2820849844596336e-15,0.41256279327328677,0.005972680904395478,0.14226323433713303,0.14226323433713303
NM,Nov,0.4795792243573416,2.4140832860779786e-15,0.47957922435734174,0.0011377948193239946,0.13704225515038304,0.13704225515038304
NM,Dec,0.38891123875508316,1.8117475597912413e-15,0.38891123875508327,0.009952727102260268,0.14387901831560806,0.14387901831560806
CO,Jan,0.2456528597029641,1.026628347661003e-15,0.24565285970296416,0.112325900436591,0.1513882645611056,0.1513882645611056
CO,Feb,0.016525410568056165,2.4374402995131442e-18,0.01652541056805617,0.9162343524578482,0.15615243574910845,0.15615243574910845
CO,Mar,0.16739235938066133,5.488244360208514e-16,0.16739235938066135,0.2833102569857848,0.15397020602043437,0.15397020602043437
CO,Apr,0.15904672428630265,1.7432894001916605e-15,0.15904672428630265,0.3083408946291599,0.15418583493619203,0.15418583493619203
CO,May,0.060382338437899793,1.1603451978315435e-15,0.060382338437899793,0.7005062434857426,0.15588879504194186,0.15588879504194186
CO,Jun,0.3412571903456978,1.2053872858674582e-15,0.3412571903456979,0.025121134155864703,0.146798645075604,0.146798645075604
CO,Jul,0.4890868550344616,5.370963057567032e-15,0.4890868550344617,0.0008743556165350439,0.13622023489891144,0.13622023489891144
CO,Aug,0.3435942864365211,2.792579725662286e-15,0.3435942864365212,0.024078428412736556,0.14666561988681878,0.14666561988681878
CO,Sep,0.5753113618166387,2.4746721148028132e-15,0.5753113618166389,5.444267965094007e-05,0.12773990695317938,0.12773990695317938
CO,Oct,0.3145651775584012,1.4677977224759478e-15,0.31456517755840124,0.03993348838877003,0.14824573773888947,0.14824573773888947
CO,Nov,0.4605026819243396,2.4565126667881344e-15,0.4605026819243396,0.0018876089190151771,0.13862893795154366,0.13862893795154366
CO,Dec,0.23026585534266172,9.588369630082084e-16,0.23026585534266178,0.13741022615764953,0.15197702296354298,0.15197702296354298
ND,Jan,0.2581874947356724,1.241476535168676e-15,0.25818749473567243,0.09459611476671274,0.15087866370051012,0.15087866370051012
ND,Feb,-0.050529972012662475,-2.3252797436099646e-16,-0.05052997201266249,0.7476125469604415,0.15597425693851513,0.15597425693851513
ND,Mar,0.045825084520031,3.2734810508321638e-16,0.045825084520031,0.7704443190294227,0.15600969807477902,0.15600969807477902
ND,Apr,-0.06803976745364852,-1.3242135715098231e-16,-0.06803976745364852,0.6646353165027988,0.15581184635485396,0.15581184635485396
ND,May,-0.22164121959965868,-1.932856691017141e-15,-0.22164121959965874,0.15317471788746403,0.1522894523976304,0.1522894523976304
ND,Jun,0.208880382801129,-1.211585731908006e-15,0.20888038280112906,0.1788703120334848,0.15272875571248604,0.15272875571248604
ND,Jul,0.2781730375083107,-1.1688336501123255e-15,0.27817303750831074,0.07088914500606931,0.15000973636721374,0.15000973636721374
ND,Aug,0.17162140835960799,-1.1624295338284417e-16,0.17162140835960804,0.27114741574945506,0.15385660826606748,0.15385660826606748
ND,Sep,0.4982794431947462,9.834054786744947e-16,0.4982794431947462,0.0006728628179656761,0.13540522709310365,0.13540522709310365
ND,Oct,-0.048435860800222094,-2.266036964531104e-16,-0.04843586080022211,0.7577497791182892,0.15599045994817268,0.15599045994817268
ND,Nov,0.3909958149184035,1.7001501411671489e-15,0.39099581491840363,0.009528298470188216,0.1437411522381077,0.1437411522381077
ND,Dec,0.25105887981539476,1.3036566405858647e-15,0.2510588798153948,0.10439300973962903,0.1511718000920451,0.1511718000920451
MN,Jan,0.28648705122615054,1.4978058504634967e-15,0.28648705122615065,0.06253040030057039,0.14962760028750927,0.14962760028750927
MN,Feb,0.015692275460057113,2.1025662640826927e-16,0.015692275460057116,0.9204435681976841,0.15615453200477836,0.15615453200477836
MN,Mar,0.1452653755940263,7.338338220713225e-16,0.14526537559402633,0.3526598910985803,0.15451718435126272,0.15451718435126272
MN,Apr,-0.03164675359789857,2.598853496245107e-16,-0.03164675359789858,0.8403412982920617,0.1560955369580198,0.1560955369580198
MN,May,-0.11964787173297647,1.7032836547390218e-15,-0.11964787173297647,0.4447387691030106,0.15505187069051607,0.15505187069051607
MN,Jun,0.3285137185428772,2.308274651521625e-15,0.32851371854287725,0.031490328125030054,0.14750599299351602,0.14750599299351602
MN,Jul,0.32142749695115286,4.248027316153165e-15,0.3214274969511529,0.03557395812523168,0.14788627504414364,0.14788627504414364
MN,Aug,0.22079414307143813,1.701685271364009e-15,0.22079414307143821,0.15479162841646954,0.15231946101703717,0.15231946101703717
MN,Sep,0.5465975427504647,3.2233511659917445e-15,0.5465975427504648,0.00014934065860347276,0.13077919636334662,0.13077919636334662
MN,Oct,0.014300678834030814,3.0757902806787675e-17,0.014300678834030817,0.9274790094403345,0.15615779156969414,0.15615779156969414
MN,Nov,0.3793394212442071,1.8344190024738517e-15,0.3793394212442072,0.01211599131765995,0.14450095817811354,0.14450095817811354
MN,Dec,0.33080701929947975,1.6199504760114717e-15,0.3308070192994798,0.030254795114290595,0.14738093300763105,0.14738093300763105
KY,Jan,0.3315984779183247,1.5487777520111789e-15,0.33159847791832475,0.029837812010900317,0.14733754587823408,0.14733754587823408
KY,Feb,0.14114349402550308,8.72046649811774e-16,0.1411434940255031,0.3666331761776872,0.15461032954592432,0.15461032954592432
KY,Mar,0.20625090060495388,1.1973022880535107e-15,0.20625090060495394,0.18452751323560354,0.15281589162027184,0.15281589162027184
KY,Apr,0.31424698863973205,-3.6039506414009685e-16,0.3142469886397321,0.04014576466886779,0.14826219607060834,0.14826219607060834
KY,May,0.15248831124018647,-2.1008806581553677e-15,0.1524883112401865,0.32896926742704513,0.15434735256012622,0.15434735256012622
KY,Jun,0.2521877027663006,4.649934487616563e-15,0.2521877027663007,0.10279200573635312,0.15112596608042847,0.15112596608042847
KY,Jul,0.00543808931736989,-1.1777302186639064e-15,0.005438089317369891,0.9723912352868918,0.15617145262261584,0.15617145262261584
KY,Aug,0.02596558250997788,4.402291542953026e-15,0.02596558250997788,0.8687250400864234,0.15612110594061246,0.15612110594061246
KY,Sep,0.33981752669426735,1.0340549046743947e-15,0.33981752669426746,0.02578197877561426,0.14688007789261695,0.14688007789261695
KY,Oct,0.19411619591277646,1.905422969261276e-15,0.19411619591277646,0.21228711931630162,0.15320310944468718,0.15320310944468718
KY,Nov,0.14928515386397473,1.8978281169206295e-16,0.14928515386397473,0.33934996338459433,0.1544237078060902,0.1544237078060902
KY,Dec,0.22509004251427767,1.6030152839132288e-15,0.22509004251427772,0.14671914894762295,0.1521660255629758,0.1521660255629758
TX,Jan,0.2728896010504625,1.7750038057033799e-15,0.27288960105046256,0.0766435914703838,0.15024624224338046,0.15024624224338046
TX,Feb,0.09892253642460855,3.420425700138855e-17,0.09892253642460855,0.5279655108756673,0.1554077509906873,0.1554077509906873
TX,Mar,0.15193045283046006,8.037446174473961e-16,0.15193045283046006,0.33076275483890105,0.15436076980944408,0.15436076980944408
TX,Apr,0.09886455140341738,2.9463319823767645e-15,0.09886455140341742,0.5282086016824159,0.15540865095641457,0.15540865095641457
TX,May,0.18163843848169162,-2.397853220146574e-16,0.18163843848169164,0.24373047655321894,0.15357587126809485,0.15357587126809485
TX,Jun,0.2211616716669872,7.558422855576171e-16,0.22116167166698725,0.15408855909118174,0.15230645574978127,0.15230645574978127
TX,Jul,0.09983580952899772,-2.971718817624636e-16,0.09983580952899775,0.524144049400481,0.15539350609023794,0.15539350609023794
TX,Aug,0.028437015423301005,6.518436622375837e-15,0.028437015423301005,0.8563553074281981,0.15611060307998137,0.15611060307998137
TX,Sep,0.16835077759984313,3.831693641990533e-15,0.16835077759984315,0.28052313847943383,0.15394471732486434,0.15394471732486434
TX,Oct,0.3447468615090884,-1.4389489262809048e-15,0.34474686150908845,0.023577655795491544,0.1465996374300605,0.1465996374300605
TX,Nov,0.33705221167414207,1.5510554276446558e-15,0.33705221167414207,0.02709195635084585,0.1470354036183429,0.1470354036183429
TX,Dec,0.38632249631323706,1.1606125965190022e-15,0.3863224963132372,0.010502284698150692,0.1440490201829435,0.1440490201829435
AL,Jan,0.304577543556247,-4.9651474343053854e-17,0.30457754355624705,0.047049054937034214,0.14875356277440574,0.14875356277440574
AL,Feb,0.232855528214494,-7.902355330188908e-16,0.23285552821449407,0.13292060563128114,0.15188075417022337,0.15188075417022337
AL,Mar,0.2485536833366728,5.819099058066618e-16,0.24855368333667288,0.1080141661439363,0.1512727359649977,0.1512727359649977
AL,Apr,0.2912614409435906,1.6237417895772231e-15,0.29126144094359063,0.05809733491982958,0.14940261311420477,0.14940261311420477
AL,May,0.15487578097646906,6.1207755017602824e-15,0.15487578097646906,0.32136240646674785,0.15428936169852972,0.15428936169852972
AL,Jun,0.06850407467188248,1.4616973866570987e-15,0.06850407467188248,0.6624829121191538,0.15580688420193708,0.15580688420193708
AL,Jul,0.11438779655160061,1.7885095820754938e-16,0.11438779655160064,0.46515150418319295,0.1551486645046056,0.1551486645046056
AL,Aug,0.15164378679639595,2.9265118537172076e-15,0.15164378679639595,0.3316867366389621,0.1543676449359592,0.1543676449359592
AL,Sep,0.33599070328918884,1.4257691761074247e-16,0.3359907032891889,0.027609284163687027,0.14709464742157996,0.14709464742157996
AL,Oct,0.33524851129318545,4.87905071546703e-16,0.3352485112931855,0.027975843313692964,0.1471359447449628,0.1471359447449628
AL,Nov,0.25316153319838425,1.7679106193344517e-15,0.2531615331983843,0.1014259929907726,0.15108624883825691,0.15108624883825691
AL,Dec,0.2800032912019928,8.516855532402067e-16,0.28000329120199285,0.06897725783945305,0.14992666149561518,0.14992666149561518
NH,Jan,0.3070836428662137,1.113929519357944e-15,0.3070836428662137,0.04517377463835468,0.14862784070058158,0.14862784070058158
NH,Feb,0.20886841801870729,9.17791872087813e-16,0.20886841801870737,0.17889576907822027,0.1527291548152945,0.1527291548152945
NH,Mar,0.2291779930934401,1.1341587190989314e-15,0.22917799309344017,0.139329428595844,0.1520171241542811,0.1520171241542811
NH,Apr,0.12555591259320706,-5.150729620107731e-16,0.12555591259320711,0.4224105156540173,0.15493788785509252,0.15493788785509252
NH,May,0.06698886332989244,-7.658374700455853e-16,0.06698886332989244,0.6695168496124456,0.15582295239287886,0.15582295239287886
NH,Jun,0.3521128522716475,1.6036438670944818e-15,0.3521128522716475,0.020578559413910427,0.14617201187384318,0.14617201187384318
NH,Jul,0.4573526310594539,3.1698751310630676e-15,0.457352631059454,0.002046543241562338,0.13888305054385047,0.13888305054385047
NH,Aug,0.5884587245013357,-1.6052089662748526e-15,0.5884587245013357,3.3210199262535294e-05,0.12627074372527153,0.12627074372527153
NH,Sep,0.6458339272325524,2.645173682534551e-15,0.6458339272325525,2.912555865083621e-06,0.11923521930543046,0.11923521930543046
NH,Oct,0.30319072326224633,2.3066344455957574e-15,0.30319072326224633,0.048113587221387026,0.14882264656276037,0.14882264656276037
NH,Nov,0.18925150888976386,1.0764612305108795e-15,0.18925150888976391,0.22419189405819084,0.15335149059554903,0.15335149059554903
NH,Dec,0.21507223221953045,1.0216914776268251e-15,0.2150722322195305,0.16604178233217703,0.15251900600701698,0.15251900600701698
OH,Jan,0.31272765174475164,1.4140174947258956e-15,0.31272765174475176,0.04117211448175739,0.14834052912579979,0.14834052912579979
OH,Feb,0.12965017603590823,7.39527609633402e-16,0.12965017603590825,0.40731570500993175,0.154855623700134,0.154855623700134
OH,Mar,0.22313350114751804,9.376970538365047e-17,0.22313350114751812,0.15035637669613922,0.15223629263984056,0.15223629263984056
OH,Apr,0.24294058432257795,3.1198268581249548e-18,0.242940584322578,0.11647441836136184,0.1514949787857432,0.1514949787857432
OH,May,0.1310597654653089,1.7104671555701308e-15,0.13105976546530893,0.40219139790252945,0.1548266802712285,0.1548266802712285
OH,Jun,0.27002151409873726,-6.886507293433572e-16,0.2700215140987373,0.07991741052264084,0.15037257647004534,0.15037257647004534
OH,Jul,0.21655575474367755,3.975886874498749e-15,0.2165557547436776,0.16306969902167912,0.15246779788655537,0.15246779788655537
OH,Aug,0.30681765202880923,1.2069249617192172e-15,0.30681765202880934,0.04536988759227069,0.14864123844323857,0.14864123844323857
OH,Sep,0.4799420625410379,-4.2884296288653824e-16,0.479942062541038,0.0011265721930494887,0.13701127037528735,0.13701127037528735
OH,Oct,0.20401191262023138,2.921941388273173e-16,0.20401191262023138,0.1894441504180833,0.15288917870024354,0.15288917870024354
OH,Nov,0.19470722721866954,4.719983982993313e-16,0.1947072272186696,0.21087130904785298,0.15318481549827137,0.15318481549827137
OH,Dec,0.20012493191974698,7.891010238997982e-16,0.20012493191974698,0.19819907262496816,0.15301442715528946,0.15301442715528946
MS,Jan,0.27628544887290496,2.2446624232667204e-15,0.27628544887290496,0.07290449717846721,0.15009479530966807,0.15009479530966807
MS,Feb,0.2136831012722113,1.6451795468712796e-15,0.21368310127221135,0.1688601423696549,0.1525666213719308,0.1525666213719308
MS,Mar,0.21562971435088463,6.525040001952848e-16,0.2156297143508847,0.16492035859648724,0.152499806180521,0.152499806180521
MS,Apr,0.2135393540422236,-1.4189339379835738e-15,0.21353935404222366,0.16915374704309324,0.15257153014763586,0.15257153014763586
MS,May,0.07369882337259824,5.518950330206605e-15,0.07369882337259825,0.6385876656371583,0.15574905421421284,0.15574905421421284
MS,Jun,0.07297521676029758,1.6840045966727956e-15,0.0729752167602976,0.6418952872801766,0.15575736428886539,0.15575736428886539
MS,Jul,0.007023647302680732,-2.4096310246554933e-15,0.007023647302680734,0.9643460569012167,0.15616990968864705,0.15616990968864705
MS,Aug,0.003998391707249529,2.605461287994169e-15,0.00399839170724953,0.9796986777707473,0.15617251349801192,0.15617251349801192
MS,Sep,0.27214154233646926,-1.5514192651132649e-15,0.2721415423364693,0.07748714642772896,0.15027933185828926,0.15027933185828926
MS,Oct,0.34619305513175946,-2.5031187484839156e-16,0.3461930551317595,0.022961646467437338,0.14651649108701775,0.14651649108701775
MS,Nov,0.2685122120714277,1.3440001780060222e-15,0.2685122120714278,0.08168362141224016,0.15043848041467256,0.15043848041467256
MS,Dec,0.30138412717141533,2.1368127898487426e-15,0.30138412717141544,0.049529473350577606,0.14891212074446045,0.14891212074446045
WV,Jan,0.2749630595790287,1.3457789507004656e-15,0.2749630595790288,0.07434308441975174,0.15015401165558917,0.15015401165558917
WV,Feb,0.15315281104426723,8.481920427314245e-16,0.15315281104426726,0.3268408696969942,0.15433130473497897,0.15433130473497897
WV,Mar,0.2591710472402313,1.4345577377150821e-15,0.2591710472402314,0.09330207762143027,0.15083752915559803,0.15083752915559803
WV,Apr,0.31273761451855997,1.186532932649818e-15,0.31273761451856,0.04116531534974294,0.1483400168420955,0.1483400168420955
WV,May,0.1417548824273292,-5.787106015113463e-16,0.14175488242732923,0.3645398269477158,0.15459668640218951,0.15459668640218951
WV,Jun,0.1665310314242418,-3.501709958326755e-15,0.16653103142424183,0.28583038936038047,0.15399298491884003,0.15399298491884003
WV,Jul,0.09834233854174809,1.3121191922069564e-15,0.09834233854174809,0.53040034726389,0.15541673203469722,0.15541673203469722
WV,Aug,0.3468306765897434,6.531137026048061e-16,0.3468306765897434,0.022694356760107667,0.14647970655885517,0.14647970655885517
WV,Sep,0.43879027871609627,3.540031278537622e-15,0.43879027871609627,0.003245919226717565,0.14033610276449915,0.14033610276449915
WV,Oct,0.20575915675446432,4.694838627398692e-16,0.20575915675446438,0.18559946968792204,0.1528320590659366,0.1528320590659366
WV,Nov,0.17098690887521906,1.4583380469164675e-15,0.17098690887521908,0.2729499349277537,0.15387383785246364,0.15387383785246364
WV,Dec,0.1389414107068927,8.14624430446485e-16,0.1389414107068927,0.3742325649291005,0.15465897057805245,0.15465897057805245
MO,Jan,0.2886902420570035,1.3615897004385662e-15,0.28869024205700355,0.06045237715007352,0.14952428174951715,0.14952428174951715
MO,Feb,0.10838307902156047,4.160499830622903e-16,0.1083830790215605,0.4890536231902828,0.15525377401499038,0.15525377401499038
MO,Mar,0.16936871830178293,1.6599024933962233e-15,0.16936871830178293,0.2775826283812969,0.15391748163448724,0.15391748163448724
MO,Apr,0.19567823494515768,3.249516835769339e-15,0.19567823494515774,0.208559569650806,0.15315463478241623,0.15315463478241623
MO,May,0.09395711875979566,1.518811689317274e-15,0.09395711875979569,0.5489788535112626,0.15548288744631308,0.15548288744631308
MO,Jun,0.31334158803362444,5.5608617388287465e-15,0.3133415880336245,0.0407548385271923,0.14830892685733646,0.14830892685733646
MO,Jul,0.06775810319375143,3.3946429207338802e-15,0.06775810319375145,0.6659423369577617,0.1558148400405684,0.1558148400405684
MO,Aug,-0.027904448932497362,3.2039929844494276e-15,-0.02790444893249737,0.8590180818653422,0.1561129470521633,0.1561129470521633
MO,Sep,0.4260069410642172,4.4406973633381646e-15,0.4260069410642173,0.004395357137160628,0.14129350926395945,0.14129350926395945
MO,Oct,0.17267789923149773,2.772697713306682e-15,0.17267789923149773,0.2681635416978598,0.15382777375514262,0.15382777375514262
MO,Nov,0.37839045667926136,2.7923877874136454e-15,0.37839045667926147,0.0123508137310087,0.14456163022739282,0.14456163022739282
MO,Dec,0.3673796203704899,1.8362362589401527e-15,0.3673796203704899,0.015371701644892235,0.14525269944483168,0.14525269944483168
PA,Jan,0.30052332464464304,1.3879033949404713e-15,0.3005233246446431,0.05021584730552854,0.14895454629537733,0.14895454629537733
PA,Feb,0.1752393022860532,7.824067382152216e-16,0.17523930228605322,0.2610197728930051,0.15375710865456632,0.15375710865456632
PA,Mar,0.25692778090283863,1.0341937616259935e-15,0.2569277809028387,0.09627366489929393,0.15093110327760054,0.15093110327760054
PA,Apr,0.26307370187631746,2.0995854868650095e-15,0.2630737018763175,0.08830180151446497,0.15067265660470472,0.15067265660470472
PA,May,0.13928443604279833,-2.4945575809260325e-16,0.13928443604279833,0.3730426575589505,0.15465144490632993,0.15465144490632993
PA,Jun,0.3165174546034352,5.309782659400771e-15,0.3165174546034353,0.038651029261151264,0.14814435123623157,0.14814435123623157
PA,Jul,0.3209020854140815,8.126465590972683e-17,0.3209020854140815,0.03589329624886127,0.14791410259261248,0.14791410259261248
PA,Aug,0.4288918161103372,3.777732573253201e-15,0.42889181611033733,0.004108828390926737,0.14108048300428153,0.14108048300428153
PA,Sep,0.47233774897977987,1.8315478362668897e-15,0.47233774897977987,0.0013835815385397604,0.13765430817181615,0.13765430817181615
PA,Oct,0.21418345429306151,2.4337132288229774e-15,0.21418345429306157,0.16784103901691239,0.15254950798995665,0.15254950798995665
PA,Nov,0.24605286655857705,8.645482113264744e-16,0.24605286655857705,0.1117236916072226,0.15137241966609527,0.15137241966609527
PA,Dec,0.14234817962326338,5.794716166270608e-16,0.1423481796232634,0.36251531204986,0.15458338942712793,0.15458338942712793
KS,Jan,0.19638251401425452,7.457732503738126e-16,0.19638251401425452,0.2068939526235502,0.15313264680274954,0.15313264680274954
KS,Feb,-0.018494278071498577,2.0668445800951774e-16,-0.01849427807149858,0.9062963058006284,0.15614705089868472,0.15614705089868472
KS,Mar,0.1397882560829084,6.301066129388816e-16,0.13978825608290843,0.3712990714821012,0.1546403572306464,0.1546403572306464
KS,Apr,0.10911252526370546,9.881292057918484e-16,0.10911252526370549,0.4861164590479763,0.15524131151451206,0.15524131151451206
KS,May,-0.019433957935690645,1.992684230079402e-15,-0.01943395793569065,0.9015580642881946,0.1561442673501526,0.1561442673501526
KS,Jun,0.34100325878775817,-4.0562410039737677e-16,0.3410032587877582,0.0252366592780009,0.14681303669568319,0.14681303669568319
KS,Jul,0.12676824636526768,1.3934694804083848e-15,0.12676824636526768,0.41790830578297933,0.15491380858584736,0.15491380858584736
KS,Aug,0.040190972317998126,-4.316287848063222e-16,0.04019097231799813,0.7980380003764047,0.15604757605858335,0.15604757605858335
KS,Sep,0.3482210209357953,4.362827668532837e-16,0.3482210209357953,0.022120543032638905,0.1463992303540372,0.1463992303540372
KS,Oct,0.14871710407290387,1.7027087558514955e-15,0.1487171040729039,0.34121176991608626,0.15443707558745118,0.15443707558745118
KS,Nov,0.44442025149063186,3.3055973867744377e-15,0.44442025149063186,0.0028297487089494412,0.13990333248571973,0.13990333248571973
KS,Dec,0.3294365303761835,1.6212844840343478e-15,0.3294365303761836,0.030988238405567567,0.14745578687944605,0.14745578687944605
MD,Jan,0.32052661773865876,1.6867495290492587e-15,0.32052661773865876,0.03612293918247083,0.14793395752266433,0.14793395752266433
MD,Feb,0.22861549271782294,1.1315271014861704e-15,0.22861549271782294,0.14032954794018226,0.15203778064561319,0.15203778064561319
MD,Mar,0.3187254674596948,1.506625695098962e-15,0.31872546745969493,0.03724138296768632,0.14802884329954066,0.14802884329954066
MD,Apr,0.3925178595486073,2.053570134360385e-15,0.3925178595486073,0.009228303335083786,0.1436399402584403,0.1436399402584403
MD,May,0.1584101276851168,3.7189670300783783e-16,0.1584101276851168,0.3103062767348876,0.15420181829989799,0.15420181829989799
MD,Jun,0.28899863246718566,-4.604442872702368e-16,0.28899863246718566,0.060165956151067755,0.14950975092045013,0.14950975092045013
MD,Jul,0.21287213533948982,-7.494668729676796e-16,0.21287213533948987,0.17052137360184247,0.152594269463415,0.152594269463415
MD,Aug,0.3613734048140094,-3.2407962372531335e-15,0.36137340481400954,0.01726857477049593,0.1456197237958135,0.1456197237958135
MD,Sep,0.3819981232533281,-7.182730034772468e-17,0.3819981232533282,0.011478274462334483,0.14433002779292228,0.14433002779292228
MD,Oct,0.2535791609831443,2.100349454311343e-15,0.25357916098314437,0.10084445997532528,0.1510691659646202,0.1510691659646202
MD,Nov,0.2039905601059569,-1.8426889236185304e-16,0.2039905601059569,0.1894914818882798,0.15288987359691114,0.15288987359691114
MD,Dec,0.15573995760874224,8.603765069566688e-16,0.15573995760874226,0.31863649282620937,0.15426814362234215,0.15426814362234215
AZ,Jan,0.23530154108426035,1.2660838590568808e-15,0.2353015410842604,0.12878132153817953,0.15178878013448946,0.15178878013448946
AZ,Feb,0.13578079225110623,1.8959408863518654e-15,0.13578079225110623,0.385302334564256,0.1547274217309393,0.1547274217309393
AZ,Mar,0.23118777357978057,2.708201223295138e-15,0.23118777357978057,0.13579920506726825,0.1519428818666156,0.1519428818666156
AZ,Apr,0.11201705424764968,3.21441814327976e-15,0.11201705424764971,0.4745128840134467,0.1551908486393666,0.1551908486393666
AZ,May,0.05874109909885211,1.281762477983134e-15,0.05874109909885211,0.7082822615782404,0.15590408897128802,0.15590408897128802
AZ,Jun,0.36078332424438836,-2.453491199531549e-15,0.36078332424438836,0.017465157724338168,0.14565540631557528,0.14565540631557528
AZ,Jul,0.4619740818058762,2.7125512075069562e-15,0.46197408180587635,0.001817183760752535,0.13850948261450188,0.13850948261450188
AZ,Aug,0.3513821518486429,1.3160130844236161e-15,0.3513821518486429,0.020860982956077155,0.14621489225161588,0.14621489225161588
AZ,Sep,0.4611794523283338,1.5534270707472215e-15,0.4611794523283339,0.001854922694744018,0.13857405458332342,0.13857405458332342
AZ,Oct,0.3872023262453961,2.4001746718206437e-15,0.3872023262453962,0.010312663211728985,0.1439913918963479,0.1439913918963479
AZ,Nov,0.48573241732503153,2.01427283171556e-15,0.48573241732503164,0.0009603229691174936,0.1365126652535358,0.1365126652535358
AZ,Dec,0.2576967181211873,1.6429272754537052e-15,0.2576967181211874,0.09524697527596039,0.15089912649616813,0.15089912649616813
HI,Jan,0.30903781254334567,-4.084648597836634e-15,0.30903781254334567,0.04375398251220438,0.1485290174834389,0.1485290174834389
HI,Feb,0.03682704092950063,3.585582988566098e-15,0.03682704092950063,0.8146321765927766,0.15606782211249065,0.15606782211249065
HI,Mar,0.160272644786548,3.3937040060673158e-15,0.160272644786548,0.3045784624470558,0.1541548698101159,0.1541548698101159
HI,Apr,0.2870751049533933,3.1788011245883035e-15,0.2870751049533933,0.06197027082139561,0.14960010793950704,0.14960010793950704
HI,May,0.2477490728875132,5.89107914923489e-15,0.24774907288751324,0.10919727584726684,0.15130492527274084,0.15130492527274084
HI,Jun,0.14350554347612307,8.757935061348143e-15,0.14350554347612307,0.3585855873662267,0.1545572874288257,0.1545572874288257
HI,Jul,0.23929542277069984,-1.3379211676373493e-14,0.23929542277069984,0.12223102457130575,0.1516364153317347,0.1516364153317347
HI,Aug,0.2013100583394263,-9.063102140319722e-15,0.20131005833942636,0.1955000799528107,0.15297650548220065,0.15297650548220065
HI,Sep,0.19217644845411772,-1.6441015871753346e-15,0.19217644845411777,0.2169801787593056,0.15326274368369086,0.15326274368369086
HI,Oct,0.19519480354229535,4.791239715099665e-15,0.19519480354229535,0.20970828476231396,0.1531696802346104,0.1531696802346104
HI,Nov,0.2781894827168063,-7.950246593283938e-16,0.2781894827168064,0.07087178198952825,0.15000899255205283,0.15000899255205283
HI,Dec,0.2283680843592181,7.99884625870662e-16,0.2283680843592181,0.14077111669906242,0.1520468491702075,0.1520468491702075
OK,Jan,0.2957241288273852,1.1976262912525756e-15,0.29572412882738536,0.054184506389061096,0.1491886381299048,0.1491886381299048
OK,Feb,0.07209632979361844,-2.617872337872158e-16,0.07209632979361845,0.6459219133438547,0.15576734677938758,0.15576734677938758
OK,Mar,0.16808990911192528,1.9947323258557874e-15,0.16808990911192528,0.2812799720583589,0.15395166983582112,0.15395166983582112
OK,Apr,0.13068842070866132,-2.5610671639209745e-16,0.13068842070866132,0.40353772911074803,0.15483433607133346,0.15483433607133346
OK,May,0.0784913736331839,2.587758664285527e-16,0.0784913736331839,0.6168577757290004,0.15569193348664268,0.15569193348664268
OK,Jun,0.2706776052702122,3.925717169297368e-15,0.2706776052702122,0.07915902209431168,0.15034380388290058,0.15034380388290058
OK,Jul,0.1069174026214009,2.9478598723540566e-15,0.10691740262140093,0.49498298024991916,0.15527855921416406,0.15527855921416406
OK,Aug,-0.046894489853079944,-8.571252638233981e-16,-0.04689448985307996,0.7652371118803161,0.1560019470501867,0.1560019470501867
OK,Sep,0.31089974296961526,1.449358292970992e-15,0.3108997429696153,0.042435165954260286,0.14843421387706776,0.14843421387706776
OK,Oct,0.21423592889919746,2.2106231655690415e-15,0.21423592889919751,0.16773441859787294,0.1525477107908513,0.1525477107908513
OK,Nov,0.4260100831402437,2.104079883580873e-15,0.4260100831402438,0.0043950358166728615,0.14129327820157395,0.14129327820157395
OK,Dec,0.35891270827227595,1.6455824490896304e-15,0.35891270827227595,0.018100875199675633,0.1457680807377504,0.1457680807377504
VT,Jan,0.3041314108628207,9.155108621681929e-16,0.3041314108628208,0.04738940774128804,0.1487758245610464,0.1487758245610464
VT,Feb,0.22638167069460335,1.0952571854593418e-15,0.22638167069460335,0.14435377073020586,0.152119284001759,0.152119284001759
VT,Mar,0.27945780312495727,1.4158636518056449e-15,0.2794578031249573,0.06954275933877924,0.1499514829075068,0.1499514829075068
VT,Apr,0.07256157891570196,-4.9103922490790574e-17,0.07256157891570197,0.6437891178047399,0.15576207757778465,0.15576207757778465
VT,May,0.11026437778829164,2.4213165130588704e-15,0.11026437778829166,0.4814972204103134,0.15522145996583678,0.15522145996583678
