Region,Month,Combined Slope,Estimated Combined Slope SE,P-Value,Combined Intercept
NC,May,0.8672243529281088,0.9301278135168602,0.351144741398537,12.538453794296975
NC,Jun,0.7153563050984271,0.8163773441778178,0.38089037380941226,18.734264101455512
NC,Jul,1.0441617441409048,0.8398589625875807,0.21377261352811794,15.895111080393084
NC,Aug,1.884130411749669,0.7748778746568399,0.015035652372632739,2.985872177548883
NC,Sep,2.276683409822849,0.8296148022200293,0.006064643761404091,-5.648234525866313
NC,Oct,1.8235512596222012,0.9010485725948217,0.04298968801105895,-4.371501386114248
NC,Nov,0.8018631019881208,1.1501127651518699,0.4856752004121312,4.70697357240028
NC,Dec,2.6617140322233803,1.6938300127128723,0.11608571627867836,-26.829813359815883
AK,Jan,1.8231228173140765,2.4227917725545236,0.4517573751679316,-41.41074759100927
AK,Feb,4.1733067118525975,2.075311512338664,0.044332823951284545,-72.60395263183597
AK,Mar,1.2010686626414893,1.6622318817535198,0.4699478864860893,-26.158496820693895
AK,Apr,4.684078112191559,1.2370525051460708,0.00015279462794554687,-69.0493220573683
AK,May,4.408036755490893,0.9745823617352354,6.096902334780906e-06,-56.55307563884115
AK,Jun,1.9428078128970467,0.6431127650899995,0.0025198774769578003,-14.263422591283632
AK,Jul,0.7677572195660667,0.7048102264480244,0.2760169593729046,4.525771892002336
AK,Aug,1.3247941589683951,0.7282678276051853,0.06889572397004692,-5.837446995519314
AK,Sep,2.7561008667962863,0.9894982211935132,0.005346964011297685,-31.862800785251505
AK,Oct,6.333799928262002,1.1053959482802704,1.0049431422606184e-08,-92.42715436099644
AK,Nov,3.94356069794646,1.571115195838082,0.012071776686147704,-67.1414247010353
AK,Dec,1.0752482794830338,1.7753747103030006,0.5447499662568583,-29.045586382162664
TX,Jan,2.1804663447004033,1.1820493275107473,0.0650885852663027,-16.760635990693245
TX,Feb,0.8777166752589622,1.3992539921030034,0.5304791625352909,4.447939714740113
TX,Mar,1.3949043294082528,0.9426513270936708,0.13893543737109104,1.6693015440981362
TX,Apr,0.9084837964987427,0.8274015445702483,0.272206125011595,13.134347825480514
TX,May,1.5465610100882943,1.135694845706731,0.17326885869420194,7.6520893117913005
TX,Jun,2.1924623912334265,0.9882860094064259,0.02652421385327557,1.7184573000233243
TX,Jul,1.0648233520142267,0.9066654675683122,0.24021920215412518,19.086983271622998
TX,Aug,0.7560635571779477,0.9050529381271619,0.4035035172286344,23.348475706851268
TX,Sep,1.3586639518609724,0.8817617589702246,0.12335292570502522,11.397841497167255
TX,Oct,2.003945175343028,0.7606499786559818,0.008425712503796593,-2.717387005396061
TX,Nov,2.469085223902674,1.1480008070041507,0.03149439056503334,-15.619287911201807
TX,Dec,3.1301461737913114,1.2077159460120088,0.009547801882470675,-29.779553099436164
TN,Jan,2.9998300247242566,1.4447891010095602,0.03786529117260102,-35.60846836533638
TN,Feb,1.5395143724180096,1.5829827995368535,0.3307818872858499,-12.137292355017994
TN,Mar,2.077363497124697,1.2102118131398079,0.08606529149254509,-14.68151025144665
TN,Apr,1.9321482975769533,0.9654909465846571,0.0453699690088488,-7.533416043655315
TN,May,1.3335364062509751,0.90939312616389,0.1425386499317219,5.493658332712039
TN,Jun,1.4317504944211872,0.7985522467265153,0.07298367415616573,8.40638291931399
TN,Jul,0.44958891726104433,0.8765402452019596,0.608012155059954,24.468782478328315
TN,Aug,0.7885139338257368,0.9770746952982347,0.41965784202664536,19.48644425560089
TN,Sep,2.8388377390075905,1.0268068524534417,0.005697094432539396,-13.107052300105963
TN,Oct,1.9163213254718665,0.9631345029859376,0.046627127964398336,-5.9187268866576535
TN,Nov,1.4990919115627137,1.3208027211171471,0.25638140182403224,-6.566586726342282
TN,Dec,3.0306014463062643,1.8041064273759555,0.09298938817221251,-33.98780880821319
IA,Jan,2.2527398746603784,1.7597246479415998,0.20048671860252243,-34.67876227452824
IA,Feb,-0.10130322624763692,2.2944268628253446,0.9647833503727485,1.7186700254947511
IA,Mar,1.527196059748835,1.7049595572455485,0.37039302467862456,-13.916475681291633
IA,Apr,0.9927866519956999,1.3244317578867173,0.45349901408267246,1.221928751876642
IA,May,0.0017043773454347468,1.0943856376431422,0.9987573888278463,21.53616736764865
IA,Jun,2.7188332910492585,0.9242840014828488,0.0032656762894561118,-12.332172140804843
IA,Jul,1.4960147415532374,1.1596645923853597,0.19703646167408229,7.35040249132109
IA,Aug,1.3584898144581474,1.0951938382880124,0.21482364049410885,8.247354225929357
IA,Sep,4.003624420807186,0.9069326788527765,1.0125914010699817e-05,-33.65466659133417
IA,Oct,0.6899014768745186,1.1256329251630204,0.5399418423111717,6.232692168744886
IA,Nov,4.694585285460867,1.8021863594806204,0.009189065508595396,-59.91921874296679
IA,Dec,4.36687889134432,1.88654808103712,0.020626858012153165,-62.9406908335027
ME,Jan,3.3484392312755134,1.3186905974269225,0.011110145517847196,-53.251348071206706
ME,Feb,1.528878087737476,1.4860084253339552,0.30355069851120975,-25.508441418900254
ME,Mar,1.191439479963195,1.1171691215742066,0.28620632860302797,-15.832974229107673
ME,Apr,0.4378873737133277,0.894236141419661,0.6243620818590325,2.4589970662884224
ME,May,0.4876591344712137,0.9991984650324025,0.6255141962483834,9.088059890940002
ME,Jun,1.10272293092747,0.7291704438177237,0.13045809505246586,5.0097933751103065
ME,Jul,1.9125943064184736,0.6654493476802037,0.004051298792129348,-3.6845941752148192
ME,Aug,2.397898254040676,0.617397040103241,0.00010280112619002742,-11.170754151928778
ME,Sep,3.344949635451493,0.7311912720289208,4.769996646268496e-06,-29.113744094818124
ME,Oct,2.2646921711638637,1.0279433668271545,0.027585635161067056,-20.4472262575869
ME,Nov,1.7918193090798056,1.081982902688563,0.09771140862632006,-20.891098527129166
ME,Dec,2.4644959599394656,1.5495345541631933,0.11172777793560815,-37.21955549440398
IN,Jan,3.2488961593069816,1.5465686504545062,0.03566620778447718,-45.150906510831206
IN,Feb,1.2635799040338456,1.939823594938059,0.5147953589036316,-14.274351455030642
IN,Mar,2.0831945329510333,1.5513267983406493,0.17932152188006933,-19.6973912296821
IN,Apr,1.729839365816656,1.1190414666221944,0.12214746563389668,-8.05049536404752
IN,May,0.970850018321084,1.1543349194217107,0.4003215575157145,8.346318679877298
IN,Jun,1.8994117010919789,0.7786631074984385,0.014714763553158934,-0.3814880080859595
IN,Jul,0.8089033329827802,0.9201934924959092,0.3793698983817072,17.152928087522437
IN,Aug,1.053937123254095,0.9136511209042393,0.2486870093186112,13.2895697404683
IN,Sep,3.0408594792716803,0.8941226226279253,0.0006715399234591588,-18.48023191630869
IN,Oct,1.2990942850361522,0.9383556381968056,0.16622467950246012,-0.365206193505232
IN,Nov,1.7649246803987686,1.491362164715438,0.2366382546443344,-14.625336243947185
IN,Dec,3.2281178305244946,2.0109449167492968,0.1084334921240065,-42.37532197102716
NM,Jan,1.5679939787578343,1.1367936498116413,0.16779834617112033,-14.198918477912482
NM,Feb,1.2020908249731717,1.1282712165519484,0.2866826606866274,-6.122429922237267
NM,Mar,2.221641750689048,1.0131910243813722,0.02832773477890662,-16.19409806746019
NM,Apr,1.6775330194555211,1.0245910150938313,0.1015738853642948,-3.651946458368924
NM,May,1.9024681459999733,1.252448410441236,0.1287626948339781,-2.006758817867331
NM,Jun,3.2309751960888518,0.8855535994156303,0.00026373778113634473,-15.784104521938096
NM,Jul,2.308442392036717,0.760910211899937,0.0024150184269116403,-2.4362013047486855
NM,Aug,2.2586737019671843,0.9448525730145838,0.01682527329773981,-3.1829310994049465
NM,Sep,2.7421185500454412,0.7394455942875152,0.0002086192135499149,-13.009993056599882
NM,Oct,2.772277417327264,1.040822734423164,0.007732223984345474,-19.25737705514122
NM,Nov,3.756278751990193,1.1237913579660432,0.0008302572134120727,-40.35375686031335
NM,Dec,2.7089917296521686,0.985325308438742,0.005971588096256705,-30.597706924465882
ID,Jan,2.2225498962130255,1.169205647360249,0.057314341090987715,-33.39918511965773
ID,Feb,1.1010129990249937,1.4208497261436346,0.4384001886132439,-14.973495203204532
ID,Mar,1.321989928468202,1.3197498747866299,0.31648979566187385,-13.14753746265479
ID,Apr,0.5442147936994975,1.4010954450160136,0.6977045589408564,2.9285411033997573
ID,May,0.03377554568699415,1.153124711334081,0.9766329406752758,15.827326243903244
ID,Jun,1.4789487619017376,1.4085217278123237,0.29371780340768006,0.79180732352288
ID,Jul,4.67360964650411,1.4173326186762265,0.0009756062156637255,-39.19566171106677
ID,Aug,2.613526219304584,0.8993576233810343,0.003660905997946052,-10.061312530626958
ID,Sep,3.8230559210885096,1.3522020524332103,0.004694503220441507,-33.15133047786865
ID,Oct,0.7235047225219348,1.43082362801026,0.6130980782440291,2.8521452118624335
ID,Nov,3.5087135981865853,1.3579875473643,0.009772983852782535,-46.418289965301526
ID,Dec,1.3931446268607277,1.117813191703663,0.21264966646037142,-21.717195863423626
MS,Jan,2.2997372285978006,1.309983519250479,0.0791658420385978,-20.431445198397405
MS,Feb,1.7864753352309612,1.4198301585846484,0.2083079683646062,-10.644541339637566
MS,Mar,1.7180733749976391,1.0416016319357522,0.0990547782304565,-5.2072966362615905
MS,Apr,1.2416403360507697,0.8140074948908096,0.12717365917494644,5.8459648451100925
MS,May,0.6093617007563334,0.7322295356818803,0.40529584718473655,19.26092397894939
MS,Jun,0.8542814741247415,0.8693746139306706,0.32578510143975736,19.409982833646104
MS,Jul,0.1242229844623642,0.7490751308590594,0.8682866857436213,31.26875465062735
MS,Aug,0.23370954272782368,0.8409854956156483,0.781089421937402,29.72630322959194
MS,Sep,2.1527943067825235,0.9317659134005831,0.020863505793005194,-0.32564335412799394
MS,Oct,2.310165736738222,0.8408086140413638,0.006004191135826056,-7.993506124261096
MS,Nov,1.7382183487632026,1.1660624218625024,0.1360472374399879,-5.998304215256943
MS,Dec,2.9020153895988097,1.484200022100992,0.050550923054994854,-27.440896783896953
CO,Jan,2.143906237547612,1.057827381460681,0.04269237855909446,-29.128472161956047
CO,Feb,0.6861944087069143,1.214500298600758,0.5720727897019265,-6.404244345025223
CO,Mar,2.033860793408476,1.1881777430811786,0.08694313140855449,-20.656845939251014
CO,Apr,1.6181493445835422,1.180723216206745,0.17053928321220935,-9.961226728712417
CO,May,0.6355077114971098,1.2115800490330855,0.5999113206058095,9.588134872977983
CO,Jun,3.3740939465358815,1.0944506996062446,0.002049865476152721,-23.02666400413866
CO,Jul,2.6533786251589433,0.6277488848253733,2.3702200820723025e-05,-10.001834261435324
CO,Aug,2.080383305594684,0.775395216950369,0.007296557038739814,-3.247891708567124
CO,Sep,4.14020848001917,0.7860550004092204,1.386166620736943e-07,-36.76789361459462
CO,Oct,2.3443307625284766,1.1422635056527808,0.04013512808965273,-18.510549701628182
CO,Nov,4.739123351564082,1.3319919156833007,0.00037380025755441495,-60.67618596251303
CO,Dec,2.0314729524998683,1.0236745184999974,0.04720112131731293,-27.434886414459633
MO,Jan,2.6738152000251842,1.506586074285873,0.07593900391787332,-34.520637157401794
MO,Feb,0.9921907565613939,1.9400618638467215,0.6090554351198926,-7.829491321584405
MO,Mar,1.7930916542687612,1.4502865527120263,0.2163208394976195,-12.75325741769895
MO,Apr,1.3941197774409502,1.185254909537072,0.23950722794031798,-1.1381630061126353
MO,May,0.5990493374571525,0.9852196264028362,0.5431633709803434,15.078326958802979
MO,Jun,2.5260719068794883,0.9114173386063856,0.005578386475125863,-7.565689376261885
MO,Jul,0.5114761548535576,1.0502838729792663,0.6262664893761805,24.0194313110376
MO,Aug,-0.04909410697212353,1.2059793603099254,0.9675279571879386,31.536463998279594
MO,Sep,3.277179854583837,0.9208362923544182,0.00037238730541490047,-20.329553601512146
MO,Oct,1.0709025377617536,0.9759769085625382,0.2725268041611929,4.46486413327684
MO,Nov,3.5468436905253418,1.467307456869568,0.015638426328049602,-38.5895238899586
MO,Dec,4.172012784054338,1.7533860594602202,0.017340686525711663,-54.15992064942361
ND,Jan,3.307831662509286,2.26487291516698,0.1441545543127478,-53.92122959126019
ND,Feb,-1.3834357392008445,2.759183307273598,0.6160944267419983,15.921751315684743
ND,Mar,0.9027176667151469,2.129295431261802,0.6716012957987825,-9.10704910877597
ND,Apr,-1.0923627411542998,1.6731009002895296,0.5138226127587702,28.074320726432287
ND,May,-1.6457400847413086,1.2953681685247387,0.2039135008599815,43.228719631641766
ND,Jun,2.4020225418144374,1.2640993290756404,0.05740885038545739,-9.690236764889061
ND,Jul,2.324452348311902,1.3084653433325995,0.0756551148740012,-5.088286790747922
ND,Aug,1.1332910628460982,1.086400696025043,0.29687363623955865,11.178415364326268
ND,Sep,4.098157306964886,1.1874040991282966,0.000557772011525959,-37.22871035242731
ND,Oct,-0.5724705981850653,1.3981148933780811,0.6822029164446637,20.672912777526086
ND,Nov,5.163618434620718,2.0710615971098463,0.012658930944000618,-71.47101665362493
ND,Dec,3.1563079413358226,2.207266641786829,0.15272785813411854,-50.23033899886845
FL,Jan,0.8939108076865675,1.0381078872336127,0.3891850349709405,6.887297282309926
FL,Feb,1.6537556567485336,1.1399711008842037,0.1468635179407616,-2.311655791639023
FL,Mar,2.271860549392944,1.0655101956752628,0.03299197327172349,-8.79476880515587
FL,Apr,2.384369144086677,0.7375629827678338,0.001225975845410651,-7.585593837970485
FL,May,1.2577878606326536,0.5730695456200123,0.028176091428937608,11.716078989120167
FL,Jun,0.6495048903925164,0.6267920631960668,0.30009176539537774,21.70930292723088
FL,Jul,0.9341698051923558,0.4561766753207275,0.040577191691332726,17.961790650013626
FL,Aug,1.1243004891382258,0.40154589323696926,0.005111365135826934,15.114096637104417
FL,Sep,1.2389232362368574,0.42134442235704567,0.003277835233660234,12.35806579257995
FL,Oct,1.9965311833143085,0.5552970401255222,0.00032385722021866415,-1.0835384706001374
FL,Nov,0.9545262958097402,0.7777014112184081,0.21968408095450054,10.28969808458178
FL,Dec,2.3914088341601847,1.1453412898759365,0.03680285813740653,-13.15415808182186
WV,Jan,2.4614700766959876,1.545848407020018,0.1113150381096732,-31.961891939246154
WV,Feb,1.524004427808992,1.67770150839303,0.3636731029526561,-16.315050019354214
WV,Mar,2.677376008855709,1.4912094969982523,0.07258374919925253,-27.601934329481843
WV,Apr,1.9540728664287554,1.0703590240415828,0.0679069542541454,-11.150377185289637
WV,May,1.142221125273426,1.2024022441134556,0.3421380337755975,5.12159301486774
WV,Jun,0.8512176092195665,0.7010073057863152,0.2246416599850397,13.550836032636376
WV,Jul,0.7080095395957278,0.8715048250203262,0.41656279143609687,17.961708637061435
WV,Aug,1.9363956807203504,0.812038875702854,0.017097255376536814,-0.021668942045485196
WV,Sep,3.1173136263771934,0.9881003934408176,0.0016057780092410365,-20.305793900024916
WV,Oct,1.4734195365850915,1.076261683160151,0.170994252614444,-2.992488812793429
WV,Nov,1.3681223218702758,1.4049554422730148,0.3301640848571401,-8.01102234916781
WV,Dec,1.9680383006640374,1.957177718678419,0.3146325174684741,-22.40178799323363
OK,Jan,2.7122592575352185,1.2910251036469138,0.03565351211381139,-30.046688156759053
OK,Feb,0.597810578553313,1.8575544920171707,0.7475840077386202,2.7923411353984102
OK,Mar,1.8313812597099108,1.2009774268757067,0.12728180242944057,-9.113041457780174
OK,Apr,0.9896601377470517,1.0372235888972778,0.34001101326636574,7.96734950068635
OK,May,0.6238712933328046,1.065565524913944,0.5582224937656677,17.50444673913933
OK,Jun,2.7249105276690178,1.165749579082986,0.019414498023826228,-7.959888765243617
OK,Jul,0.9313087947800105,1.1310989106114662,0.4102996860966628,20.805630882227568
OK,Aug,-0.08153695099003705,1.1787960031149394,0.9448545512868258,34.963761733942434
OK,Sep,2.729738247478344,1.10645451029056,0.013621082454546971,-9.665347460016836
OK,Oct,1.5545140812290987,1.0211487537604576,0.1279291863621252,0.4926852759677409
OK,Nov,3.6737120982618117,1.2373442603778981,0.0029874153210493943,-37.086790314970116
OK,Dec,3.5351434256075978,1.4735340525403173,0.016435794755440165,-41.076595074412516
MI,Jan,2.6628808801726125,1.4418738564646567,0.0647732921185893,-41.5782510573071
MI,Feb,0.6711832337578579,1.7043254906608578,0.693720102536078,-11.672811502887441
MI,Mar,1.6348623537825122,1.4400517368914072,0.2562578977467024,-19.645041820998742
MI,Apr,-0.040949554896908685,1.2057167092276881,0.9729067887883314,11.533951437139295
MI,May,0.046730813286356115,1.1512181389286003,0.967620769608373,16.926873274860622
MI,Jun,2.040243678122298,0.8606425327772508,0.01775898845311035,-6.784360048299661
MI,Jul,1.9015249021054417,0.8509668639720257,0.025447146207966696,-2.017949442996972
MI,Aug,2.039634786265541,0.7735548136232575,0.008371593708766245,-4.668920824851378
MI,Sep,3.6518407635217853,0.778653944891044,2.7328434702930084e-06,-31.762068886249413
MI,Oct,1.4333739743788398,1.0886771421995773,0.18796606980450492,-7.105349291084389
MI,Nov,2.809629112131339,1.4747947517096953,0.05676728221747835,-34.29246567876146
MI,Dec,2.622722775452841,1.58078192481543,0.09708959152065738,-38.09508806743887
OR,Jan,2.1777476666020013,1.2264303995635246,0.07578571136750947,-27.685817630135936
OR,Feb,1.6595840427966988,1.4539153602326422,0.25367917336944235,-18.063650464926052
OR,Mar,0.9708023708149,1.2325522392530017,0.4309097195733741,-4.589065319257534
OR,Apr,0.9831293600888311,1.366323488126846,0.4718060309200204,-1.1671852498291777
OR,May,0.8807118099833804,1.177597237369967,0.4545272207665926,4.817097423609095
OR,Jun,2.0190719831522785,1.2438811938421679,0.10454596562112813,-7.05740992334051
OR,Jul,4.4318856825945865,1.2920754799076988,0.0006034662786007683,-36.281314546708465
OR,Aug,3.260408362458476,0.7454575470353771,1.2215770735210922e-05,-19.513004049123424
OR,Sep,3.1779089964262366,1.286222431069706,0.013483738960142074,-22.582173464119563
OR,Oct,0.9245149480272004,1.4075545552293935,0.5112943942967061,2.6306401587165995
OR,Nov,3.125731516256447,1.2160762957192444,0.010159827125805812,-37.270549779540254
OR,Dec,0.9238215577130082,1.026237198787801,0.36801235819301703,-10.318589579881563
MA,Jan,2.682276282883598,1.3398590476234833,0.045294487677093674,-38.16179070937224
MA,Feb,1.8523934144179202,1.4866203946518872,0.21274849113672623,-24.94147950451046
MA,Mar,1.7547197059550839,1.3264718471579084,0.18588616270571878,-19.27011389422116
MA,Apr,1.0342994758416457,0.8937223428617975,0.24715227741208579,-2.491796553028389
MA,May,0.5053707827956836,0.9553027981926404,0.5967941199834352,11.18215127734204
MA,Jun,1.4684994427361049,0.7728189035828196,0.05740875193267027,2.200118049658183
MA,Jul,2.25490062090645,0.8855186310670539,0.010883476424154062,-5.702813200337186
MA,Aug,3.3143301378125436,0.6985092270298793,2.0864816233891894e-06,-21.418769104578367
MA,Sep,3.168959787479586,0.6289804543188459,4.698113945697865e-07,-23.30851656366449
MA,Oct,1.8015800789511234,0.8778208933925271,0.04013738941087219,-10.23434243889622
MA,Nov,1.4826513224010935,1.1188535058667604,0.18512063488878183,-12.023512491691989
MA,Dec,2.2017862600413176,1.5049228798466243,0.14345209059225103,-28.29023786790382
VA,Jan,2.8184697936787346,1.31263318678138,0.03177834393464486,-34.42715250227917
VA,Feb,2.1850981202207143,1.5834929538308284,0.1676103982897863,-23.08390413961408
VA,Mar,2.6164677941628147,1.281010172887888,0.04110161008565089,-24.36878790654082
VA,Apr,1.9909286366313692,1.0330174043681224,0.053942953742376454,-9.583080812506207
VA,May,0.8404896003698039,1.1194511019242586,0.45276995761108196,11.593857099048535
VA,Jun,0.8529607504751541,0.7204466861732072,0.23643950672248892,16.03721875733023
VA,Jul,1.1897024835219216,0.8890076532867747,0.18081935678616767,13.615160388664178
VA,Aug,2.188280311960643,0.7836401604840788,0.005230965471746001,-1.5483893558552744
VA,Sep,2.586011370031625,0.9151259402502832,0.004715490088306058,-10.863263061985844
VA,Oct,1.5695952682019914,0.9875527613482237,0.1119749332247642,-2.3856740569567627
VA,Nov,1.3123218835117134,1.292935696194018,0.3101087209808736,-4.970909160307628
VA,Dec,2.4085592862982654,1.8025240628296981,0.1814790829166829,-26.25678202726501
MN,Jan,3.1413171073982817,1.9234297342323114,0.10243003726095311,-52.839723151388114
MN,Feb,-0.5853017656553743,2.2309248625007485,0.793045180230829,3.3774348377843477
MN,Mar,2.0129809274872335,1.8558961754617849,0.2780807257963771,-25.94344311374588
MN,Apr,-0.7135692103409887,1.5128765275803002,0.6371667238987234,21.871116565418482
MN,May,-0.9387362946609995,1.186984377172842,0.4290267593347207,32.44484004487307
MN,Jun,2.6907549956671453,1.0679811623625524,0.01175289994602538,-14.68007751232355
MN,Jul,2.3987994182408436,1.10795848552164,0.03038289583830507,-7.798042691345227
MN,Aug,1.256078302041374,0.9593519188584629,0.19043316094556617,7.533395192637191
MN,Sep,3.963859981864691,0.9599127805917237,3.637175037339314e-05,-36.29330857015499
MN,Oct,0.16216201343525422,1.279782522720328,0.8991694545742874,9.857022726809674
MN,Nov,4.724969054254148,1.9407588422334214,0.014908311251843238,-65.12162408304438
MN,Dec,4.2444721866272515,2.0097079971286456,0.034687776770293326,-66.24926339964043
AR,Jan,2.991844623833252,1.2549119098899795,0.017120610440925877,-33.73190054107879
AR,Feb,0.5523389033582331,1.7028523264826478,0.7456647335860165,3.760235796227141
AR,Mar,1.2037186877902115,1.1445669940391563,0.292946200918197,-0.27994420166393663
AR,Apr,0.906998400370626,0.9448545245790011,0.33708821081230456,8.83987064430828
AR,May,0.6652661923683928,0.8638322891245356,0.4412207003724562,16.65110618177071
AR,Jun,1.4791252571586129,0.8942061447751782,0.09810290852411228,9.629481077827032
AR,Jul,0.01679561677815833,1.0094486714725797,0.9867250852786469,33.06810200454849
AR,Aug,-0.3637383167109173,1.1065868730936859,0.7423802604939613,38.389829332827546
AR,Sep,2.413236513911018,0.9753594927765037,0.013353413036521879,-5.106444641840239
AR,Oct,1.5119157472552591,0.9863092297178636,0.12529991398856308,1.489917058600133
AR,Nov,2.542285948941983,1.261058438434289,0.043800627794773346,-20.309670706704253
AR,Dec,3.5254462616622533,1.5702876823959175,0.024761983955469156,-39.88711654782234
SC,Jan,3.096043431403972,1.2123088618789306,0.010654205910172552,-32.43585625447001
SC,Feb,1.9293080762693187,1.3649856999056027,0.1575301181572325,-13.396850926401891
SC,Mar,2.073490693618242,1.0500255938132599,0.04830164564166161,-11.39819964106855
SC,Apr,1.97600436267825,0.9927093502366705,0.04653406586264052,-5.430682217178283
SC,May,1.1424592083169558,0.8607720626443469,0.18442619421510198,10.930061170347148
SC,Jun,0.7464526569703261,0.9276843393667038,0.4210269982492958,20.160804853270506
SC,Jul,0.8250283363242451,0.9971513750670753,0.40801874005905603,20.576028633156923
SC,Aug,1.739235598618448,0.7864814282851683,0.027007220179801526,6.51694743827521
SC,Sep,2.435023856905673,0.8301212589767786,0.003353416971868786,-6.1960571507634175
SC,Oct,2.5504199008106863,0.9583623211736367,0.007785639619882491,-12.835051059074148
SC,Nov,1.0574726803424848,1.1024593036687471,0.33746087131420555,3.1973972657244776
SC,Dec,3.100675837555821,1.6186960281835407,0.05542376371164515,-30.72898547300664
